date,task,run_name,run_dir,method_comparison_csv,results_txt,dataset,preprocess_mode,events,sessions,n_components,metrics_average,git_commit,command_line,preprocess_line,method,n_subjects,mean_accuracy,worst_accuracy,mean_delta_vs_ea,neg_transfer_rate_vs_ea,guard_improve_pearson,guard_improve_spearman,cert_improve_pearson,cert_improve_spearman,accept_rate,guard_train_auc_mean,guard_train_spearman_mean
20251227,4class,loso4_easichan_multi_safe_r21_l05-2_calAll_thr05_seed1,outputs/20251227/4class/loso4_easichan_multi_safe_r21_l05-2_calAll_thr05_seed1,outputs/20251227/4class/loso4_easichan_multi_safe_r21_l05-2_calAll_thr05_seed1/20251227_method_comparison.csv,outputs/20251227/4class/loso4_easichan_multi_safe_r21_l05-2_calAll_thr05_seed1/20251227_results.txt,MOABB BNCI2014_001 (BCI Competition IV 2a),paper_fir,"left_hand,right_hand,feet,tongue",0train,6,macro,,,"Preprocessing: mode=paper_fir, bandpass 8.0-30.0 Hz, resample 250.0 Hz, epoch tmin=0.5s, tmax=3.5s, events=['left_hand', 'right_hand', 'feet', 'tongue'], sessions=['0train'], FIR(order=50, window=hamming, causal=True)",ea-si-chan-csp-lda,9,0.5393518518518517,0.2708333333333333,0.0073302469135802,0.1111111111111111,,,,,,,
20251227,4class,loso4_easichan_multi_safe_r21_l05-2_calAll_thr05_seed1,outputs/20251227/4class/loso4_easichan_multi_safe_r21_l05-2_calAll_thr05_seed1,outputs/20251227/4class/loso4_easichan_multi_safe_r21_l05-2_calAll_thr05_seed1/20251227_method_comparison.csv,outputs/20251227/4class/loso4_easichan_multi_safe_r21_l05-2_calAll_thr05_seed1/20251227_results.txt,MOABB BNCI2014_001 (BCI Competition IV 2a),paper_fir,"left_hand,right_hand,feet,tongue",0train,6,macro,,,"Preprocessing: mode=paper_fir, bandpass 8.0-30.0 Hz, resample 250.0 Hz, epoch tmin=0.5s, tmax=3.5s, events=['left_hand', 'right_hand', 'feet', 'tongue'], sessions=['0train'], FIR(order=50, window=hamming, causal=True)",ea-si-chan-multi-safe-csp-lda,9,0.5462962962962963,0.2604166666666667,0.0142746913580246,0.0,0.0032179958282686,0.0,0.1699093357349913,0.3666666666666667,0.5555555555555556,0.9498829084102778,0.7036714975845411
20251227,4class,loso4_easichan_safe_r21_thr03_calAll_corr,outputs/20251227/4class/loso4_easichan_safe_r21_thr03_calAll_corr,outputs/20251227/4class/loso4_easichan_safe_r21_thr03_calAll_corr/20251227_method_comparison.csv,outputs/20251227/4class/loso4_easichan_safe_r21_thr03_calAll_corr/20251227_results.txt,MOABB BNCI2014_001 (BCI Competition IV 2a),paper_fir,"left_hand,right_hand,feet,tongue",0train,6,macro,,,"Preprocessing: mode=paper_fir, bandpass 8.0-30.0 Hz, resample 250.0 Hz, epoch tmin=0.5s, tmax=3.5s, events=['left_hand', 'right_hand', 'feet', 'tongue'], sessions=['0train'], FIR(order=50, window=hamming, causal=True)",ea-csp-lda,9,0.5320216049382716,0.2569444444444444,,,,,,,,,
20251227,4class,loso4_easichan_safe_r21_thr03_calAll_corr,outputs/20251227/4class/loso4_easichan_safe_r21_thr03_calAll_corr,outputs/20251227/4class/loso4_easichan_safe_r21_thr03_calAll_corr/20251227_method_comparison.csv,outputs/20251227/4class/loso4_easichan_safe_r21_thr03_calAll_corr/20251227_results.txt,MOABB BNCI2014_001 (BCI Competition IV 2a),paper_fir,"left_hand,right_hand,feet,tongue",0train,6,macro,,,"Preprocessing: mode=paper_fir, bandpass 8.0-30.0 Hz, resample 250.0 Hz, epoch tmin=0.5s, tmax=3.5s, events=['left_hand', 'right_hand', 'feet', 'tongue'], sessions=['0train'], FIR(order=50, window=hamming, causal=True)",ea-si-chan-csp-lda,9,0.5393518518518517,0.2708333333333333,0.0073302469135802,0.1111111111111111,,,,,,,
20251227,4class,loso4_easichan_safe_r21_thr03_calAll_corr,outputs/20251227/4class/loso4_easichan_safe_r21_thr03_calAll_corr,outputs/20251227/4class/loso4_easichan_safe_r21_thr03_calAll_corr/20251227_method_comparison.csv,outputs/20251227/4class/loso4_easichan_safe_r21_thr03_calAll_corr/20251227_results.txt,MOABB BNCI2014_001 (BCI Competition IV 2a),paper_fir,"left_hand,right_hand,feet,tongue",0train,6,macro,,,"Preprocessing: mode=paper_fir, bandpass 8.0-30.0 Hz, resample 250.0 Hz, epoch tmin=0.5s, tmax=3.5s, events=['left_hand', 'right_hand', 'feet', 'tongue'], sessions=['0train'], FIR(order=50, window=hamming, causal=True)",ea-si-chan-safe-csp-lda,9,0.5424382716049383,0.2708333333333333,0.0104166666666666,0.0,0.4499635225758852,0.3833333333333333,,,0.4444444444444444,1.0,0.6269841269841271
20251227,4class,loso4_easichan_safe_r21_thr05_cal4,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_cal4,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_cal4/20251227_method_comparison.csv,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_cal4/20251227_results.txt,MOABB BNCI2014_001 (BCI Competition IV 2a),paper_fir,"left_hand,right_hand,feet,tongue",0train,6,macro,,,"Preprocessing: mode=paper_fir, bandpass 8.0-30.0 Hz, resample 250.0 Hz, epoch tmin=0.5s, tmax=3.5s, events=['left_hand', 'right_hand', 'feet', 'tongue'], sessions=['0train'], FIR(order=50, window=hamming, causal=True)",ea-csp-lda,9,0.5320216049382716,0.2569444444444444,,,,,,,,,
20251227,4class,loso4_easichan_safe_r21_thr05_cal4,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_cal4,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_cal4/20251227_method_comparison.csv,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_cal4/20251227_results.txt,MOABB BNCI2014_001 (BCI Competition IV 2a),paper_fir,"left_hand,right_hand,feet,tongue",0train,6,macro,,,"Preprocessing: mode=paper_fir, bandpass 8.0-30.0 Hz, resample 250.0 Hz, epoch tmin=0.5s, tmax=3.5s, events=['left_hand', 'right_hand', 'feet', 'tongue'], sessions=['0train'], FIR(order=50, window=hamming, causal=True)",ea-si-chan-csp-lda,9,0.5393518518518517,0.2708333333333333,0.0073302469135802,0.1111111111111111,,,,,,,
20251227,4class,loso4_easichan_safe_r21_thr05_cal4,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_cal4,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_cal4/20251227_method_comparison.csv,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_cal4/20251227_results.txt,MOABB BNCI2014_001 (BCI Competition IV 2a),paper_fir,"left_hand,right_hand,feet,tongue",0train,6,macro,,,"Preprocessing: mode=paper_fir, bandpass 8.0-30.0 Hz, resample 250.0 Hz, epoch tmin=0.5s, tmax=3.5s, events=['left_hand', 'right_hand', 'feet', 'tongue'], sessions=['0train'], FIR(order=50, window=hamming, causal=True)",ea-si-chan-safe-csp-lda,9,0.5408950617283951,0.2708333333333333,0.0088734567901234,0.0,,,,,,,
20251227,4class,loso4_easichan_safe_r21_thr05_cal4_corr,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_cal4_corr,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_cal4_corr/20251227_method_comparison.csv,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_cal4_corr/20251227_results.txt,MOABB BNCI2014_001 (BCI Competition IV 2a),paper_fir,"left_hand,right_hand,feet,tongue",0train,6,macro,,,"Preprocessing: mode=paper_fir, bandpass 8.0-30.0 Hz, resample 250.0 Hz, epoch tmin=0.5s, tmax=3.5s, events=['left_hand', 'right_hand', 'feet', 'tongue'], sessions=['0train'], FIR(order=50, window=hamming, causal=True)",ea-csp-lda,9,0.5320216049382716,0.2569444444444444,,,,,,,,,
20251227,4class,loso4_easichan_safe_r21_thr05_cal4_corr,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_cal4_corr,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_cal4_corr/20251227_method_comparison.csv,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_cal4_corr/20251227_results.txt,MOABB BNCI2014_001 (BCI Competition IV 2a),paper_fir,"left_hand,right_hand,feet,tongue",0train,6,macro,,,"Preprocessing: mode=paper_fir, bandpass 8.0-30.0 Hz, resample 250.0 Hz, epoch tmin=0.5s, tmax=3.5s, events=['left_hand', 'right_hand', 'feet', 'tongue'], sessions=['0train'], FIR(order=50, window=hamming, causal=True)",ea-si-chan-csp-lda,9,0.5393518518518517,0.2708333333333333,0.0073302469135802,0.1111111111111111,,,,,,,
20251227,4class,loso4_easichan_safe_r21_thr05_cal4_corr,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_cal4_corr,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_cal4_corr/20251227_method_comparison.csv,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_cal4_corr/20251227_results.txt,MOABB BNCI2014_001 (BCI Competition IV 2a),paper_fir,"left_hand,right_hand,feet,tongue",0train,6,macro,,,"Preprocessing: mode=paper_fir, bandpass 8.0-30.0 Hz, resample 250.0 Hz, epoch tmin=0.5s, tmax=3.5s, events=['left_hand', 'right_hand', 'feet', 'tongue'], sessions=['0train'], FIR(order=50, window=hamming, causal=True)",ea-si-chan-safe-csp-lda,9,0.5408950617283951,0.2708333333333333,0.0088734567901234,0.0,0.3660317745519855,0.35,,,0.3333333333333333,1.0,0.6888888888888888
20251227,4class,loso4_easichan_safe_r21_thr05_cal4_seed1,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_cal4_seed1,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_cal4_seed1/20251227_method_comparison.csv,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_cal4_seed1/20251227_results.txt,MOABB BNCI2014_001 (BCI Competition IV 2a),paper_fir,"left_hand,right_hand,feet,tongue",0train,6,macro,,,"Preprocessing: mode=paper_fir, bandpass 8.0-30.0 Hz, resample 250.0 Hz, epoch tmin=0.5s, tmax=3.5s, events=['left_hand', 'right_hand', 'feet', 'tongue'], sessions=['0train'], FIR(order=50, window=hamming, causal=True)",ea-csp-lda,9,0.5320216049382716,0.2569444444444444,,,,,,,,,
20251227,4class,loso4_easichan_safe_r21_thr05_cal4_seed1,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_cal4_seed1,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_cal4_seed1/20251227_method_comparison.csv,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_cal4_seed1/20251227_results.txt,MOABB BNCI2014_001 (BCI Competition IV 2a),paper_fir,"left_hand,right_hand,feet,tongue",0train,6,macro,,,"Preprocessing: mode=paper_fir, bandpass 8.0-30.0 Hz, resample 250.0 Hz, epoch tmin=0.5s, tmax=3.5s, events=['left_hand', 'right_hand', 'feet', 'tongue'], sessions=['0train'], FIR(order=50, window=hamming, causal=True)",ea-si-chan-csp-lda,9,0.5393518518518517,0.2708333333333333,0.0073302469135802,0.1111111111111111,,,,,,,
20251227,4class,loso4_easichan_safe_r21_thr05_cal4_seed1,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_cal4_seed1,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_cal4_seed1/20251227_method_comparison.csv,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_cal4_seed1/20251227_results.txt,MOABB BNCI2014_001 (BCI Competition IV 2a),paper_fir,"left_hand,right_hand,feet,tongue",0train,6,macro,,,"Preprocessing: mode=paper_fir, bandpass 8.0-30.0 Hz, resample 250.0 Hz, epoch tmin=0.5s, tmax=3.5s, events=['left_hand', 'right_hand', 'feet', 'tongue'], sessions=['0train'], FIR(order=50, window=hamming, causal=True)",ea-si-chan-safe-csp-lda,9,0.5435956790123457,0.2708333333333333,0.011574074074074,0.0,,,,,,,
20251227,4class,loso4_easichan_safe_r21_thr05_calAll_corr,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_calAll_corr,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_calAll_corr/20251227_method_comparison.csv,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_calAll_corr/20251227_results.txt,MOABB BNCI2014_001 (BCI Competition IV 2a),paper_fir,"left_hand,right_hand,feet,tongue",0train,6,macro,,,"Preprocessing: mode=paper_fir, bandpass 8.0-30.0 Hz, resample 250.0 Hz, epoch tmin=0.5s, tmax=3.5s, events=['left_hand', 'right_hand', 'feet', 'tongue'], sessions=['0train'], FIR(order=50, window=hamming, causal=True)",ea-csp-lda,9,0.5320216049382716,0.2569444444444444,,,,,,,,,
20251227,4class,loso4_easichan_safe_r21_thr05_calAll_corr,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_calAll_corr,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_calAll_corr/20251227_method_comparison.csv,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_calAll_corr/20251227_results.txt,MOABB BNCI2014_001 (BCI Competition IV 2a),paper_fir,"left_hand,right_hand,feet,tongue",0train,6,macro,,,"Preprocessing: mode=paper_fir, bandpass 8.0-30.0 Hz, resample 250.0 Hz, epoch tmin=0.5s, tmax=3.5s, events=['left_hand', 'right_hand', 'feet', 'tongue'], sessions=['0train'], FIR(order=50, window=hamming, causal=True)",ea-si-chan-csp-lda,9,0.5393518518518517,0.2708333333333333,0.0073302469135802,0.1111111111111111,,,,,,,
20251227,4class,loso4_easichan_safe_r21_thr05_calAll_corr,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_calAll_corr,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_calAll_corr/20251227_method_comparison.csv,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_calAll_corr/20251227_results.txt,MOABB BNCI2014_001 (BCI Competition IV 2a),paper_fir,"left_hand,right_hand,feet,tongue",0train,6,macro,,,"Preprocessing: mode=paper_fir, bandpass 8.0-30.0 Hz, resample 250.0 Hz, epoch tmin=0.5s, tmax=3.5s, events=['left_hand', 'right_hand', 'feet', 'tongue'], sessions=['0train'], FIR(order=50, window=hamming, causal=True)",ea-si-chan-safe-csp-lda,9,0.5424382716049383,0.2708333333333333,0.0104166666666666,0.0,0.4499635225758852,0.3833333333333333,,,0.4444444444444444,1.0,0.6269841269841271
20251227,4class,loso4_easichan_safe_r21_thr05_calAll_seed1_corr,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_calAll_seed1_corr,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_calAll_seed1_corr/20251227_method_comparison.csv,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_calAll_seed1_corr/20251227_results.txt,MOABB BNCI2014_001 (BCI Competition IV 2a),paper_fir,"left_hand,right_hand,feet,tongue",0train,6,macro,,,"Preprocessing: mode=paper_fir, bandpass 8.0-30.0 Hz, resample 250.0 Hz, epoch tmin=0.5s, tmax=3.5s, events=['left_hand', 'right_hand', 'feet', 'tongue'], sessions=['0train'], FIR(order=50, window=hamming, causal=True)",ea-csp-lda,9,0.5320216049382716,0.2569444444444444,,,,,,,,,
20251227,4class,loso4_easichan_safe_r21_thr05_calAll_seed1_corr,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_calAll_seed1_corr,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_calAll_seed1_corr/20251227_method_comparison.csv,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_calAll_seed1_corr/20251227_results.txt,MOABB BNCI2014_001 (BCI Competition IV 2a),paper_fir,"left_hand,right_hand,feet,tongue",0train,6,macro,,,"Preprocessing: mode=paper_fir, bandpass 8.0-30.0 Hz, resample 250.0 Hz, epoch tmin=0.5s, tmax=3.5s, events=['left_hand', 'right_hand', 'feet', 'tongue'], sessions=['0train'], FIR(order=50, window=hamming, causal=True)",ea-si-chan-csp-lda,9,0.5393518518518517,0.2708333333333333,0.0073302469135802,0.1111111111111111,,,,,,,
20251227,4class,loso4_easichan_safe_r21_thr05_calAll_seed1_corr,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_calAll_seed1_corr,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_calAll_seed1_corr/20251227_method_comparison.csv,outputs/20251227/4class/loso4_easichan_safe_r21_thr05_calAll_seed1_corr/20251227_results.txt,MOABB BNCI2014_001 (BCI Competition IV 2a),paper_fir,"left_hand,right_hand,feet,tongue",0train,6,macro,,,"Preprocessing: mode=paper_fir, bandpass 8.0-30.0 Hz, resample 250.0 Hz, epoch tmin=0.5s, tmax=3.5s, events=['left_hand', 'right_hand', 'feet', 'tongue'], sessions=['0train'], FIR(order=50, window=hamming, causal=True)",ea-si-chan-safe-csp-lda,9,0.5424382716049383,0.2708333333333333,0.0104166666666666,0.0,0.4499635225758852,0.3833333333333333,,,0.4444444444444444,1.0,0.6269841269841271
20251228,2class,loso2_rpa_tsa_qb03_pseudo,outputs/20251228/2class/loso2_rpa_tsa_qb03_pseudo,outputs/20251228/2class/loso2_rpa_tsa_qb03_pseudo/20251228_method_comparison.csv,outputs/20251228/2class/loso2_rpa_tsa_qb03_pseudo/20251228_results.txt,MOABB BNCI2014_001 (BCI Competition IV 2a),paper_fir,"left_hand,right_hand",0train,6,macro,,,"Preprocessing: mode=paper_fir, bandpass 8.0-30.0 Hz, resample 250.0 Hz, epoch tmin=0.5s, tmax=3.5s, events=['left_hand', 'right_hand'], sessions=['0train'], FIR(order=50, window=hamming, causal=True)",ea-csp-lda,9,0.7322530864197531,0.5208333333333334,,,,,,,,,
20251228,2class,loso2_rpa_tsa_qb03_pseudo,outputs/20251228/2class/loso2_rpa_tsa_qb03_pseudo,outputs/20251228/2class/loso2_rpa_tsa_qb03_pseudo/20251228_method_comparison.csv,outputs/20251228/2class/loso2_rpa_tsa_qb03_pseudo/20251228_results.txt,MOABB BNCI2014_001 (BCI Competition IV 2a),paper_fir,"left_hand,right_hand",0train,6,macro,,,"Preprocessing: mode=paper_fir, bandpass 8.0-30.0 Hz, resample 250.0 Hz, epoch tmin=0.5s, tmax=3.5s, events=['left_hand', 'right_hand'], sessions=['0train'], FIR(order=50, window=hamming, causal=True)",rpa-csp-lda,9,0.7283950617283951,0.4930555555555556,-0.003858024691358,0.3333333333333333,,,,,,,
